item_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
16609.0,-0.0679331,0.15437062,0.33894718,-0.20855483,0.3153009,-0.4183532,0.14075698,-0.1626033,-0.32371813,0.2229651,-0.25206983,0.08912012,0.21272178,-0.7064825,0.36063823,-0.077591695,0.13200995,0.007432366,-0.31624857,0.19969063,-0.20614088,-0.09678155,-0.03776031,0.03613946,-0.23168004,-0.11593596,0.02733976,-0.1306876,0.25172654,0.2564509,0.39952007,0.018159885,-0.22962068,-0.3467163,0.0853664,0.44374156,-0.109118976,-0.048698314,0.500372,-0.4226876,0.31676164,-0.1363881,-0.5013513,0.29710317,0.051765785,0.20695785,0.26493946,-0.036257416,-0.12457495,0.14872015,-0.055394582,-0.24988607,-0.22942777,-0.3116026,0.048791863,0.20842476,-0.28829148,0.4514334,0.33713415,-0.102596976,0.05936523,-0.044178724,-0.08263545,-0.17818964
16610.0,0.020151315,0.0038106416,0.23471119,-0.1484796,-0.09029353,-0.43388626,0.0074203145,-0.3140101,-0.1396203,0.08585207,-0.38704616,-0.10889804,0.42729166,-0.6547283,0.33305824,0.053611185,0.2804519,-0.08340746,-0.25225857,0.24937515,-0.09305902,-0.03013241,-0.10483809,0.07101612,-0.14885028,-0.103597924,-0.051781338,-0.30950218,0.3226187,0.42057,0.25885648,0.020255096,-0.20114483,0.30119863,0.16723612,0.13463911,-0.28657672,-0.123604774,0.54189885,-0.24064721,-0.18655224,-0.21029863,-0.36299235,0.2903245,-0.076347485,0.3822277,0.45782712,0.11159252,-0.30023065,0.120229386,-0.21151665,-0.2328617,-0.23792225,-0.38619822,0.47585836,0.3062573,-0.035266545,0.48870268,0.15271477,-0.065761454,-0.4606911,-0.011859996,-0.2404232,-0.301755
16611.0,-0.030349212,0.11667275,0.24400565,-0.22541675,0.26340565,-0.6052273,0.07712111,-0.35569558,-0.19047354,0.3580862,-0.3616644,-0.06239975,0.20666167,-0.6172255,0.25452155,0.04716615,0.28113654,-0.0005227942,-0.14540079,0.20118204,-0.33993793,-0.22952127,-0.072582245,0.08038826,-0.19156237,0.0066743083,-0.07770311,-0.2666988,0.31036422,0.1255286,0.07249607,0.26187342,-0.25946006,0.25006586,-0.005789342,0.26913008,-0.10654905,0.06360883,0.38756236,-0.28304392,-0.077939,-0.003269175,-0.35020792,0.24440397,-0.026966177,0.42009896,0.26337096,0.063517295,-0.19747731,0.1682142,0.17603493,-0.36897781,-0.2813541,-0.47589397,0.33842844,0.39058575,-0.19145098,0.7730284,0.2591563,-0.08830192,-0.19060028,-0.17272557,-0.15973821,-0.12999809
16612.0,-0.27655104,0.40973526,0.29375443,-0.14061199,0.5219913,-0.5110296,0.17194048,-0.18211833,-0.24867319,0.3469414,-0.3099541,-0.023364695,-0.15049171,-0.777336,0.33770937,-0.015121411,0.263894,-0.012285193,-0.46011457,0.25875482,-0.5007919,-0.20925461,-0.14734899,0.3359159,0.24085568,-0.0034834335,-0.09111082,-0.2693645,0.33260295,0.2990702,0.4607985,-0.010658932,-0.43395472,0.08508928,0.21752417,0.48902115,-0.00015643868,0.18243295,0.30472815,-0.12167797,-0.024495708,0.02067682,-0.27974176,-0.1025751,-0.15292321,0.29843134,0.12532419,-0.39204323,-0.33078644,0.042638384,-0.028074324,-0.35106978,-0.29976216,-0.11081944,-0.01476041,0.33621553,-0.28094685,0.39981487,0.27803522,0.0137023255,-0.09857861,0.06841977,-0.07304673,0.070613444
16613.0,-0.06650199,0.202066,0.15307845,-0.34771302,0.4905693,-0.66902393,0.2960428,-0.21733582,-0.27209443,0.44089317,-0.42707038,-0.006648379,0.29841474,-0.6183642,0.13383356,-0.0916613,0.28324744,-0.19437322,-0.36952388,0.32391825,-0.25156704,-0.32587057,0.07516963,0.029417709,-0.34061074,-0.14664549,-0.068663575,-0.1451542,0.5545466,-0.010216228,0.14771312,0.03744001,-0.20110916,0.12409287,0.0353522,0.24906448,-0.36963093,0.025837934,0.5895181,-0.28600097,-0.09145646,0.22536558,-0.59559685,0.15873171,0.14663777,0.19294183,0.3599951,0.063074805,-0.1234193,0.046493508,-0.024474144,-0.39992794,-0.20246853,-0.31461132,0.13110691,0.25583294,-0.31712383,0.57062745,0.2631782,0.111429505,-0.22742096,-0.1704486,-0.10393417,0.050951894
16614.0,-0.032103628,0.5520899,0.3836183,0.05379977,0.359671,-0.43911365,0.026614381,0.022585388,-0.97422785,-0.029881872,-0.16636702,-0.38336962,0.17239353,-0.16206598,0.24411727,-0.043897662,-0.14909376,-0.33879328,-0.011004748,0.36482134,-0.22711715,0.10712065,-0.026980445,0.6943257,-0.3469575,0.007013608,0.2799838,-0.18517666,-0.027417492,0.58616525,0.48268288,-0.14794382,-0.26615357,0.35676345,0.047190316,0.08361578,-0.11533246,-0.03891015,0.4835097,-0.13461539,0.20883514,0.0029955897,-0.37442356,0.121982545,-0.0052414984,0.13300069,0.1969498,0.06646546,-0.07984751,-0.09349071,0.27368772,-0.14116311,0.111028895,-0.08464924,0.33834612,0.19623184,-0.29556352,0.50083387,0.3089626,-0.023542352,-0.5913164,-0.04280068,-0.052486524,-0.17340356
16616.0,-0.15190493,-0.081677236,0.18821281,0.026028521,0.35563323,-0.26315004,0.4155309,-0.38739192,-0.36437142,0.27729803,-0.2402967,-0.059552003,0.38516763,-0.5913385,0.105218045,-0.17074327,0.06312734,0.109987035,-0.21997656,0.02635397,-0.49136075,-0.39449644,-0.1854394,-0.10041101,-0.41901594,-0.0051669423,0.09620015,-0.3570177,0.46965003,0.030501612,0.20278057,-0.059222367,-0.17290618,-9.330362e-05,0.04415977,0.15329003,-0.42827013,0.15577981,0.37381098,-0.24277632,-0.0106300395,-0.34576255,-0.4583897,-0.031243274,0.076159835,0.09346396,0.22255956,-0.09517126,-0.09594229,0.25028652,-0.2944764,-0.056494053,-0.26711524,-0.16986139,0.1742888,0.37663975,-0.25629246,0.6648069,0.08640844,0.11829256,-0.3537736,0.10917375,-0.15271781,-0.026822474
16617.0,0.006751461,0.12821843,0.10531394,-0.13240007,0.28008738,-0.4762889,0.03895881,-0.269433,-0.25098178,-0.12491934,-0.29318005,-0.009888651,0.42032486,-0.4876883,0.52062964,0.0997848,-0.09674579,-0.1258043,-0.2028828,0.20648456,-0.27174744,-0.038030874,-0.07657957,-0.02132526,-0.21159925,-0.068068735,0.42113516,-0.42303643,0.197249,0.16641562,0.47878343,0.23579298,-0.38136712,0.041381016,0.14133903,0.473243,-0.3297712,0.046191096,0.27835009,-0.07342702,-0.044101648,0.03352637,-0.38196883,0.34890556,-0.0058230236,0.09893204,0.20626567,-0.038837485,-0.37285092,-0.020901121,-0.092991,-0.13236414,-0.1330637,-0.2701572,0.060420655,0.10709708,-0.30645645,0.3603225,0.16363484,0.09357061,-0.28583974,0.16146944,-0.060095444,0.030034322
16618.0,-0.11372574,0.38585144,0.10514542,-0.03735458,0.24887711,-0.6118678,-0.052852444,-0.23256597,-0.346703,0.1320624,-0.49753237,-0.24451454,0.03674226,-0.4152274,0.24604738,-0.06518345,0.12068394,0.04326898,-0.22781126,0.18026616,-0.29037482,-0.09928794,-0.04564457,-0.08371003,-0.20693633,0.0812846,-0.30337104,-0.25368482,0.78450143,0.21731354,-0.047570374,-0.16445227,-0.27415955,0.26216218,-0.1511532,0.289275,-0.101176985,0.2168341,0.06870088,-0.30123508,-0.08415036,-0.15736714,-0.1285567,0.3404859,0.011832155,0.19191864,0.21735491,-0.32690492,-0.15585566,0.09678823,0.0844486,-0.39980093,-0.103111565,-0.24439134,0.24508096,0.30958557,-0.27713504,0.5603001,0.23910609,-0.19834119,-0.32999066,-0.17542343,0.043263733,0.057111535
16619.0,-0.068308145,-0.0425569,0.37996572,0.019831002,0.26589978,-0.48409566,0.51436156,-0.16394885,-0.2546046,0.2569458,-0.38814974,0.08474528,0.20404571,-0.62274736,0.4525123,0.1203708,0.32909602,-0.032304816,-0.33358237,0.27693006,-0.19666292,-0.13145052,-0.1934583,0.12899055,-0.41090882,0.009668086,-0.03329071,-0.18972917,0.20038368,0.4187513,0.13287367,0.006166474,-0.49465823,0.17562321,-0.18455528,0.49014616,-0.43712398,-0.1171792,0.4993277,-0.5099135,0.2156736,-0.12825707,-0.21496798,0.3273522,0.05205883,0.16220286,0.08404532,-0.080095015,-0.21708927,0.24679342,-0.299527,-0.33535877,-0.37818912,-0.3418094,0.28697607,0.19899394,-0.28763282,0.5869475,0.06153694,0.054946333,-0.42215788,-0.24671872,-0.15318856,-0.01284109
16620.0,-0.03894894,0.2718333,0.4782299,0.0033344326,0.4004878,-0.6550664,0.30218136,-0.23615503,-0.22193454,0.31639355,-0.36112857,-0.042582918,0.28787592,-0.5906609,0.41611418,-0.0062187416,-0.12353276,-0.056625016,-0.3791941,0.49991557,-0.3026033,-0.29528058,-0.28784978,0.080178425,-0.30608273,-0.03258837,0.083406396,-0.19065522,0.31136727,0.40235204,0.22044435,0.20766877,-0.22212504,0.44031602,0.27465442,0.25404912,-0.15423848,0.045705244,0.4990984,-0.19932337,-0.12610939,0.11064736,-0.28041497,0.122601084,0.003862895,-0.023382459,0.3093848,0.119583786,-0.23651573,-0.033058114,0.054777734,-0.24385715,-0.37146834,-0.30522293,0.14994617,0.4908134,-0.47169977,0.4619264,0.141517,-0.033513732,-0.2415379,0.043880433,0.12652092,0.059234615
16622.0,-0.198924,0.12693395,0.18905567,-0.285871,0.11905432,-0.5030676,0.030775165,-0.27197382,-0.1749263,0.04498321,-0.14244153,-0.1539026,0.26243645,-0.3666638,0.54305434,0.10726992,-0.00061249826,-0.18173394,-0.19061121,0.24928708,-0.24188344,-0.044663504,-0.18724902,0.13357335,-0.4175766,0.052113507,0.30632994,-0.44547817,0.047508482,0.15565842,0.11129922,0.20940371,-0.29077342,-0.084154844,0.068599395,0.781948,-0.43098423,0.10394142,0.34413445,-0.20912917,0.20739126,-0.16001973,-0.2682004,0.30570534,0.07859406,-0.029461602,0.14228776,-0.06415903,-0.24511743,0.03649,0.0763351,-0.14843157,-0.055161785,-0.052460093,-0.24471404,0.22588885,-0.2512021,0.3438655,0.32557604,-0.022906445,-0.33074826,-0.081484646,-0.061622962,0.19110349
16623.0,-0.04950063,0.18631604,0.13837305,-0.0022418278,0.55410725,-0.4831661,0.13146298,-0.34050354,-0.157616,0.20218666,-0.18371588,-0.27210945,-0.15845093,-0.82309127,0.17479739,-0.1481539,0.18107912,0.016010867,-0.24935742,0.25732416,-0.39311054,-0.18700172,-0.03586424,0.10120644,-0.0016713664,0.045417365,0.06387102,-0.3224819,0.36434674,0.03819973,0.30187118,0.19018054,-0.31590873,0.15415558,-0.22357664,0.385553,-0.10481514,-0.008992029,-0.0017611692,-0.33175555,0.08681069,-0.10706248,-0.44596887,0.15319206,-0.086763196,0.37411344,0.38075897,-0.13959919,-0.1204837,-0.034412377,-0.20012033,-0.05498838,-0.2697808,-0.39122862,0.10874186,0.38537323,-0.45409977,0.6849295,0.45585796,-0.2801003,0.08876978,-0.47461098,-0.3412106,0.00480383
16624.0,-0.022109734,0.02854404,0.39420617,0.2352348,0.48652232,-0.6805307,0.23386697,-0.39040256,-0.3174308,0.32285884,-0.05779262,-0.05635983,-0.05993857,-0.87309045,0.29995668,-0.009821991,0.2844342,-0.098903395,-0.35765412,0.3388183,-0.36902502,-0.11823295,-0.27333495,0.07387705,-0.05199469,0.21563064,0.120625384,-0.14001106,0.23895462,0.39271918,-0.11502808,-0.10730555,-0.513144,0.01385697,-0.26675048,0.3595914,-0.47454134,-0.14171246,0.31860647,-0.43817157,-0.17018731,0.19265361,-0.16462743,0.18687962,0.17226547,0.029320624,0.113376066,-0.14492182,-0.20870751,-0.042650454,-0.28420258,-0.42120668,-0.14390774,-0.23867533,0.10933174,0.19067083,-0.13385949,0.5725676,0.31311208,0.06889128,-0.6823975,-0.16002467,-0.02102816,-0.13948327
16626.0,-0.0068806875,0.085658334,0.27190214,-0.0016335624,0.3731668,-0.50083286,0.16589084,-0.3366111,-0.15043522,-0.015460841,-0.2002021,0.12244721,0.37605694,-0.39165196,0.35227254,0.09932704,0.2941022,-0.07503985,-0.10762513,0.23924054,-0.36950073,-0.29218116,-0.18973418,-0.08216785,-0.37775612,0.08233225,0.11196598,-0.1636963,0.2769431,0.084344685,0.12739477,0.29521328,-0.22230983,0.35282266,0.18153691,0.26989454,-0.4055942,-0.09582658,0.24044952,-0.15699832,-0.1747077,0.013813017,-0.33036304,0.17375089,-0.09019054,-0.0062685497,0.17898403,0.16073826,-0.074612,-0.1044989,-0.06482036,-0.31944442,-0.2910386,-0.13381882,0.094590224,0.30930138,0.0044228984,0.66724133,0.103581905,-0.07060901,-0.35023135,0.027948232,-0.2275517,-0.18345985
16627.0,-0.090765744,0.10465504,0.21607147,-0.21616355,0.4448116,-0.33190492,0.19805677,-0.27009714,-0.4066719,-0.0064201504,-0.22472627,0.08011329,0.44654217,-0.5224428,0.4231841,0.3004427,-0.021597326,0.11674773,-0.102783054,0.35925135,-0.23707606,-0.290406,-0.036028016,-0.13725954,-0.1708831,-0.043468866,0.3395765,-0.16508426,0.23559919,0.4457769,0.2290877,0.23883766,-0.35724974,0.35256177,0.25255188,0.48865277,-0.29514077,0.078640535,0.30497497,-0.086014315,-0.11826041,0.030506127,-0.21074113,0.251432,-0.12465196,-0.07505593,0.057404596,0.08019259,-0.2145127,-0.02453906,-0.19518761,-0.20721656,-0.070833236,-0.17324366,0.098214604,0.1645327,-0.13770442,0.67299235,-0.07053916,0.057876386,-0.38359088,-0.005041482,-0.31203023,0.0076518254
16628.0,-0.10812603,0.2808034,0.17876337,-0.14825048,0.41771653,-0.55583423,0.43803018,-0.106967874,-0.30137712,0.18977986,-0.29968524,-0.166601,0.26829115,-0.75038564,0.24646246,-0.13540614,0.19968238,0.11099085,-0.3422114,0.19830371,-0.3249423,-0.29569206,-0.2614992,0.3193124,-0.24128495,0.10041195,-0.010397102,-0.28371862,0.44815105,0.31583416,0.31143245,0.18912709,-0.30764994,0.0556631,0.055177353,0.21674848,-0.3213894,0.07628232,0.63880324,-0.33476317,0.0059111286,-0.022880765,-0.43795395,0.10454237,-0.013239078,0.021516949,0.074488156,0.08011317,-0.007950865,0.1544936,-0.06328833,-0.297802,-0.4102621,-0.2549784,0.003915744,0.48175395,-0.43275443,0.46425727,-0.042022247,0.086146496,-0.4064026,-0.30950105,-0.0187771,0.20924188
16631.0,0.17836952,0.2818769,0.28506833,0.097778425,0.5436011,-0.6039527,0.23606183,-0.30821013,-0.5158133,0.2510919,-0.59635013,-0.10618869,0.19864985,-0.57553995,0.28553322,-0.038303178,0.28235063,0.12573387,-0.19197375,0.39113432,-0.21327281,-0.39835447,-0.11130129,-0.015540347,-0.13810962,0.077346124,-0.060797703,-0.5468412,0.2900361,0.3591473,-0.15040338,0.0265335,-0.25006655,0.058339283,-0.20090939,0.5300097,-0.20508981,-0.22193378,0.2348021,-0.34003055,-0.043953598,-0.13342002,-0.07442021,0.13976522,-0.20190117,0.020170871,0.11214422,-0.18867955,-0.14072165,0.20805484,-0.1801822,-0.23660365,-0.3434418,-0.1340841,0.2839851,0.43963826,-0.29213327,0.62153727,0.1719098,-0.16712311,-0.2881249,-0.10742981,-0.0032594483,0.105008066
16636.0,0.13414764,0.4903231,0.21804644,0.0685946,0.45604023,-0.5698623,0.16179173,-0.11912182,-0.27744815,0.013698116,0.056077182,-0.22173524,0.43675432,-0.34920645,0.5130392,0.10023693,-0.084174596,-0.35371682,-0.27389762,0.225659,-0.22250669,-0.16107608,-0.14228766,0.11794385,-0.22956131,-0.26106247,0.3183348,-0.32082644,0.20854187,-0.013378817,0.51918167,0.073989764,-0.5092371,0.13426471,0.2889978,0.5388846,-0.44505194,-0.23534662,0.040385634,-0.51190615,0.053339258,0.07422725,-0.25700778,0.13208637,-0.12167077,0.06644748,0.40051234,-0.21431841,-0.31770298,-0.006522931,0.049045436,-0.39655122,-0.36367583,-0.15381397,0.04543238,-0.09379844,-0.37429145,0.61231637,0.49498934,0.0009884611,0.043304723,-0.1485006,-0.45460755,-0.05549964
16637.0,0.010650946,0.2886186,0.34141985,0.04647442,0.33932006,-0.59509015,0.36617073,-0.31819993,-0.23784134,-0.008642931,-0.08698419,-0.10484061,0.45246205,-0.18022893,0.20799762,-0.19113663,0.049472995,-0.23806292,-0.2468182,0.07987563,-0.2120256,0.11233148,-0.31231424,0.20573944,-0.23074391,0.24931002,0.24718991,-0.1439684,0.16485085,0.11673058,0.35184652,0.1911746,-0.5255842,0.12682736,0.27787656,0.4297359,-0.02280954,-0.065008655,0.25079718,-0.2723328,0.090397425,-0.0014664698,-0.4714643,0.22324362,-0.028400458,0.32785252,0.16636525,-0.13477992,-0.077455826,-0.13345176,0.07106555,-0.1950443,-0.20185709,-0.29015338,0.12514909,0.16770284,-0.39291292,0.13040026,0.27608955,0.0655156,-0.31398857,0.062065795,0.023606734,0.1403754
16638.0,0.07781385,0.24731484,0.066057734,-0.065418154,0.31616655,-0.6365605,0.18081631,-0.24963927,-0.46903867,0.11965796,-0.48042804,-0.030794682,0.0963756,-0.645435,0.1579439,-0.0758313,0.39645594,0.029521765,-0.17094074,0.3537118,-0.42596793,-0.14642791,-0.15907505,0.22195028,-0.0076836795,-0.15807019,-0.11014142,-0.1725723,0.4995011,0.21634321,0.33340538,0.038839743,-0.15442984,0.2592252,0.03431674,0.035337325,-0.086115144,-0.13152319,0.33428198,-0.28139192,0.026233228,-0.41191298,-0.5415095,0.0036533382,-0.09273604,0.27054468,0.18716691,-0.31034383,-0.41000244,0.21781859,-0.05243643,-0.3444561,-0.13256271,-0.1827079,0.18569113,0.4066438,-0.24308893,0.67663884,0.27546614,-0.14404798,-0.09907886,-0.2339981,-0.29938573,-0.020219285
16639.0,-0.41206607,-0.06770309,0.25813872,-0.20620388,0.34099486,-0.5292726,0.4153501,-0.11958337,-0.37037027,0.50845426,-0.453749,-0.13210201,0.5023402,-0.7490028,0.21275517,0.13229105,0.08229639,-0.05668117,-0.39201766,0.12999573,-0.39482465,-0.0086368,-0.20061757,0.38851407,-0.024344753,0.10472195,0.0146640735,-0.3239794,0.43385082,0.3495635,0.097418875,0.20432068,-0.14507212,-0.23259777,0.11023422,0.4336949,-0.13447106,0.19482115,0.50817883,-0.3456818,-0.028370468,-0.009107063,-0.40226534,-0.17111973,0.09718506,0.12487216,0.17978273,-0.03071653,-0.031070545,-0.017480053,0.0647664,-0.3375478,-0.15813696,-0.12568383,0.09730939,0.15937151,-0.37504244,0.5465284,0.12859863,-0.055954784,-0.24867606,0.10025208,-0.14119479,-0.10434776
16640.0,-0.120781034,0.13685879,0.46061596,0.028077386,0.7164111,-0.84152865,0.5518491,-0.5050675,-0.31842571,0.19640212,-0.10380055,0.1169278,0.41789368,-0.16629937,0.32853666,-0.16131298,-0.006585949,-0.10102597,-0.29450998,0.2348914,-0.3476532,-0.02623633,-0.20511545,0.19702315,-0.39936817,-0.005503878,0.17592141,0.01451073,0.35186946,0.20376875,0.38264698,0.033295885,-0.431023,0.387089,0.29824883,0.33680487,-0.22301674,-0.07448672,0.28073874,-0.15554619,0.1965531,0.10757695,-0.31665218,0.043609373,-0.21040878,0.3448497,0.20208524,-0.027966393,-0.07963679,-0.04219059,-0.06891327,-0.13996714,0.08188532,-0.25368837,-0.04043375,0.07825886,-0.33579195,0.45324764,0.2105018,0.03690829,-0.2121825,0.14166793,-0.1504317,0.06301184
16641.0,0.27099702,0.27419603,0.0833029,-0.0017245489,0.051108275,-0.3427544,0.5732777,0.034674563,-0.34339863,-0.27345788,-0.18068989,-0.42322648,0.17929707,-0.4133557,0.32537648,-0.097735025,-0.055413112,-0.25933638,0.26768926,0.40083092,-0.19595294,0.077855915,0.012204855,0.39987257,-0.3404783,-0.15221354,0.2728697,-0.43425253,0.41374743,-0.27921587,0.57443136,0.20900975,-0.5446589,0.0947021,0.13271254,0.29546106,-0.020687407,0.025932273,0.55555624,-0.32142827,-0.10426253,-0.09325262,-0.6130086,0.09593698,-0.09576273,0.0995664,0.38409123,-0.071683034,-0.18444887,0.038029034,-0.1404975,-0.0512689,-0.5194385,-0.34852415,0.30543333,0.0050810706,-0.52405804,0.50614256,0.44733655,0.408128,-0.3552413,0.21476318,0.12239018,-0.04620984
16642.0,0.05489181,0.43037826,0.4213111,-0.026209705,0.6552294,-0.6629518,0.6502907,-0.2631599,-0.25133476,0.20714474,-0.23584221,-0.10651219,0.25252625,-0.5019504,0.2241239,-0.07611812,0.0339337,-0.07105849,-0.4614257,0.3620206,-0.25475353,-0.18136586,-0.27464363,0.21860589,-0.21904205,-0.18031254,0.19438745,-0.24210031,0.39383823,0.37519825,0.3951915,0.20146565,-0.12778164,0.13063511,0.3136538,0.568532,-0.3972434,-0.049712844,0.45792225,-0.36874157,0.15919952,0.12058612,-0.35588977,-0.040596917,-0.2643523,0.16268636,0.34355855,-0.05237203,-0.24070203,0.18588561,0.14479797,-0.553514,-0.16835774,-0.04411148,0.05847866,0.079541,-0.35361403,0.67777073,0.37284946,-0.3586851,-0.12824096,-0.1336967,-0.27630556,-0.18327111
16644.0,-0.05527085,0.36963922,0.064657144,-0.037793454,0.28990728,-0.65371275,-0.122486696,0.06990047,-0.42130652,-0.22319572,-0.019027099,-0.13905215,0.2330584,-0.30777526,0.30020955,-0.03456747,-0.2502763,-0.5472985,0.17767185,0.20069082,-0.09254754,0.0055004684,-0.17913459,0.57496995,-0.35424846,-0.24840552,0.36879346,-0.5542568,0.2518602,0.12991725,0.48520282,0.10831271,-0.40038115,0.24928755,-0.14031127,0.44780058,0.16889569,0.0006298665,0.33536002,-0.12532453,0.2663493,-0.19824855,-0.18682896,0.14963868,0.012119725,-0.032160792,0.19208752,-0.17358549,-0.038650554,0.028306417,-0.32036,0.20765217,-0.45021877,-0.1992308,-0.004830813,0.09398942,-0.5222739,0.50439334,0.26914722,0.42815903,-0.6137064,-0.25525457,-0.26045468,-0.025508191
16648.0,-0.07414609,0.31610304,0.23966178,-0.08473316,0.56258225,-0.52467304,0.379175,-0.3751872,-0.036104992,0.3007165,-0.08180421,-0.13469785,0.40986276,-0.2534071,0.20305926,0.24697605,-0.018107187,-0.1710685,-0.3647929,0.15986693,-0.20357634,0.028238285,-0.18397935,0.20784779,-0.31476498,0.022979219,0.22777325,-0.042587675,0.18296117,0.17231028,0.16717394,0.16816619,-0.48313498,0.4236531,0.2379198,0.37133515,-0.2463613,0.07921678,0.07545395,-0.40397167,0.03252817,0.09180579,-0.38978073,0.32605007,-0.37266916,0.3651264,0.17465551,0.17009766,0.020773053,-0.17520234,-0.05397641,0.09326287,-0.06967771,-0.011239445,-0.03143478,0.07524355,-0.10820172,0.4043258,-0.11397144,-0.12831628,-0.16746607,-0.13283075,-0.18857887,-0.037769955
16649.0,0.37665942,0.25459373,0.400244,-0.039163016,0.7532023,-0.5057171,0.43292928,-0.24730524,-0.5938404,0.17622577,0.11635809,0.25753725,0.32065132,-0.7027031,0.26488572,-0.084859416,-0.19105366,-0.27468196,-0.2793,0.29617465,-0.34982318,0.124206096,-0.30528343,0.092092365,-0.47396153,0.13640597,0.415238,-0.37938663,0.11253643,0.057836644,0.5756443,0.20417717,-0.65329355,0.37313437,0.19021875,0.56557184,-0.03246931,-0.027529834,-0.0012092451,-0.10146674,0.21551137,0.19058211,-0.62310183,-0.37823775,-0.6317652,0.2339885,0.3476905,-0.26648626,0.19041851,-0.07028537,-0.0975711,-0.07831882,-0.41088885,-0.24764873,-0.06583974,-0.028870167,-0.8105555,0.021321697,0.5416504,-0.03967745,-0.08497674,0.021713467,-0.038219213,-0.2528829
16652.0,-0.024755927,0.258042,0.44365168,-0.13691315,0.25116935,-0.38789684,0.34043118,-0.0024133613,-0.16129746,0.15797757,-0.39718312,-0.028942438,0.33500072,-0.44521624,0.27733025,0.07136042,0.1658195,0.21893519,-0.4307484,0.13906251,-0.29903412,-0.10291053,-0.4482671,0.10061419,-0.11732038,0.045471203,0.12167958,-0.17934884,0.51947,0.19526684,0.35569993,0.14471059,-0.24300835,0.01896181,0.21772768,0.29483974,-0.27408636,0.14987448,0.37377447,-0.15237907,-0.018322235,0.026494002,-0.4433728,0.07821248,-0.023107786,-0.118754685,0.4958352,0.12784757,0.11279921,-0.24646235,0.045599177,-0.26237765,-0.28531033,-0.2608993,0.32472527,-0.025742056,-0.25233358,0.68404734,0.4923945,0.052058116,-0.5990954,0.05347523,-0.30263847,-0.22935295
16653.0,0.004893003,0.28219256,0.06076397,0.0029234362,0.3437242,-0.7645624,0.25741458,-0.12213038,-0.4664675,-0.10033942,0.32172424,0.16740334,0.36246267,-0.2624033,0.30316693,0.011984621,-0.07348678,-0.36871663,-0.2196302,0.23126371,-0.2438732,0.16139536,-0.01485254,0.21009834,-0.35326946,-0.12930807,0.23644264,-0.3573005,0.17219502,0.25125298,0.43106616,0.11574026,-0.55161554,0.32640815,0.097208045,0.6650954,-0.20407888,-0.21926327,0.08679548,-0.5140915,0.13670853,0.17231135,-0.21023795,0.046126626,0.038083613,0.14780256,0.39276382,-0.2595103,-0.11517111,0.33479267,0.14575276,-0.19425784,-0.37198138,0.09791443,-0.08012215,0.1926161,-0.24617851,0.5980092,0.052314978,0.13608596,-0.14782129,0.044943057,-0.43255576,-0.19695397
16655.0,0.016889526,0.23100123,0.46172693,-0.3269395,0.3594113,-0.25382107,0.4632114,-0.054316238,-0.5491086,0.28868797,-0.58596325,-0.26155004,0.2675644,-0.68547875,0.18788686,-0.13644817,0.12583683,0.091787584,-0.32691082,0.07174848,-0.35648316,-0.46801636,-0.22590797,-0.0070070187,-0.14511807,-0.20640323,0.06591194,-0.24386828,0.48541433,0.1931561,0.38914084,0.18250775,-0.13975994,0.027358107,0.2278182,0.26473352,-0.33600697,-0.01777002,0.3026531,-0.2090252,0.06156963,-0.221897,-0.45466492,0.13771662,-0.06544338,-0.33826187,0.3214641,-0.1166464,0.008701019,0.029942073,-0.07772958,-0.422402,-0.28253067,-0.18129466,-0.042460836,0.060564935,-0.2849949,0.6710897,0.021508072,0.16599184,-0.15423775,0.19730638,-0.090858944,0.043938745
16657.0,0.40779862,0.12600578,0.3789492,0.004439192,0.5787624,-0.62290937,0.88930404,0.018208213,-0.5392421,0.19468963,-0.5394257,0.36299184,0.27132767,-0.7422159,0.40228575,0.06539553,-0.078636274,0.085761726,-0.29953024,0.19776453,-0.37360245,-0.036303695,-0.43158594,-0.0533873,-0.008101422,-0.32048586,0.37415454,-0.37407148,0.30215126,0.43711615,0.008633945,0.013712163,-0.38055623,-0.2225267,0.28050396,0.5326498,-0.43009964,0.031652957,0.6357589,-0.43851212,0.08213383,-0.06567896,-0.44631755,0.066106655,-0.15312558,-0.19241615,0.42987183,0.07818884,-0.00096475333,0.035219215,-0.065695025,-0.7442961,-0.26785186,-0.084793486,0.4104744,0.051055476,-0.20513302,0.8178077,0.1448467,0.14704907,-0.62074274,-0.14201863,-0.17801215,-0.15588044
